longitude, latitude, magnitude, depth,
172.52022,-43.59823,2.844,5,
172.43283,-43.55752,3.3,8.3291,
172.34886,-43.60978,2.62,5,
171.88383,-43.55124,2.61,12,
171.87811,-43.58178,2.624,5,
172.03568,-43.61163,2.513,5,
172.45236,-43.59544,3.185,18.1658,
171.90341,-43.5639,2.77,12,
172.2027,-43.48444,2.938,5,
172.24266,-43.6147,3.15,5,
172.15848,-43.60218,2.556,5,
172.40497,-43.58224,4.2,11.0779,
171.85266,-43.57077,2.564,5,
172.08025,-43.33798,3.137,8.5872,
171.90302,-43.53496,2.537,12,
172.11346,-43.59543,2.823,5,
172.07861,-43.45521,2.827,12,
172.36493,-43.50393,2.957,5,
172.29889,-43.59831,2.614,5,
172.39932,-43.58043,3.343,8.5614,
172.15131,-43.47707,2.628,5,
171.8528,-43.58138,2.516,5,
172.20697,-43.62737,2.798,5,
172.38188,-43.52019,2.607,5,
172.37091,-43.58791,2.308,5,
172.34416,-43.609,2.583,5,
172.21223,-43.63953,2.673,5,
172.4823,-43.50008,3.072,5,
172.54073,-43.60845,2.954,5,
172.34982,-43.60019,2.723,5,
172.17534,-43.64016,2.822,5,
172.12537,-43.51812,2.75,5,
172.32068,-43.60479,2.532,5,
171.90952,-43.58849,3.094,5,
172.1801,-43.54857,2.749,5,
172.61505,-43.58374,2.543,5,
172.39365,-43.62387,3.325,7.5662,
172.38722,-43.57967,3.8,9.0689,
172.39186,-43.57713,3.283,7.32,
172.37602,-43.5892,2.434,5,
172.38173,-43.58727,3.077,5,
172.03981,-43.61512,3.06,5,
172.39182,-43.56149,3.192,5,
172.44246,-43.64197,3.146,5,
172.13684,-43.4838,2.759,5,
171.86006,-43.58574,2.849,5,
172.32228,-43.59495,2.594,5,
171.84056,-43.61299,3.112,5,
172.23004,-43.59855,2.527,5,
172.10735,-43.16637,3.568,5,
172.11551,-43.17266,3.37,5,
172.46379,-43.63832,3.508,9.7922,
171.84103,-43.61463,2.907,5,
172.21056,-43.60815,2.577,5,
172.10938,-43.17824,2.859,5,
172.61949,-43.58354,2.629,5,
171.94965,-43.53838,2.495,5,
172.26764,-43.59991,3.151,5,
172.24767,-43.61668,3.014,5,
172.38153,-43.59954,3.312,6.7058,
172.46135,-43.62658,2.819,5,
172.36989,-43.61729,2.878,5,
172.37251,-43.59733,2.464,5,
172.38156,-43.58857,2.766,5,
172.41371,-43.60641,3.279,9.0993,
172.41408,-43.60995,2.741,5,
172.37891,-43.61502,2.76,5,
172.3812,-43.58879,2.964,5,
172.31123,-43.59316,2.719,5,
172.00967,-43.26625,2.932,8.7944,
172.17018,-43.61375,2.956,5,
172.50204,-43.60728,2.656,5,
172.37419,-43.59466,2.842,5,
172.22554,-43.62795,2.523,5,
172.39841,-43.59818,4,9.4829,
171.8613,-43.56135,3.266,7.9225,
172.11096,-43.17453,2.594,5,
172.3757,-43.59969,3.477,6.6457,
172.12566,-43.47596,2.619,5,
172.13974,-43.61064,2.697,5,
172.01907,-43.56474,2.795,5,
172.40475,-43.55874,2.494,5,
172.36871,-43.60122,2.557,5,
172.47517,-43.55398,2.48,5,
172.35069,-43.65316,2.86,5,
172.15358,-43.58046,3.045,5,
172.22243,-43.58865,2.547,5,
172.0488,-43.57074,3.8,9.4019,
172.3839,-43.58324,2.81,5,
172.39264,-43.57207,3.284,7.8761,
172.26393,-43.57717,2.391,5,
172.02347,-43.55382,3.389,7.7934,
172.15005,-43.60363,2.484,5,
172.16435,-43.54562,3.208,5,
172.19168,-43.54934,2.722,5,
172.37746,-43.76701,2.565,5,
172.3838,-43.77649,3.076,5,
172.43338,-43.66403,2.757,5,
172.38173,-43.77496,2.758,5,
172.64258,-43.52862,3.822,5.0022,
172.54509,-43.5551,2.459,5,
172.65256,-43.53489,3.8,7.427,
172.62767,-43.54179,3.7,6.2442,
172.64326,-43.53899,3.368,6.2238,
172.67892,-43.49372,2.702,5,
172.33017,-43.5945,2.593,5,
172.47888,-43.61594,2.805,5,
172.31412,-43.62429,2.385,5,
172.21571,-43.64744,2.717,5,
171.8598,-43.60262,2.736,5,
172.35619,-43.63644,2.688,5,
172.02417,-43.65273,2.671,5,
172.56213,-43.56456,2.872,5,
172.53551,-43.57649,3.835,7.9493,
172.51187,-43.58891,3.082,5,
172.40836,-43.63645,3.301,9.3839,
172.11938,-43.47109,2.849,5,
171.84454,-43.58292,2.959,5,
172.3849,-43.59055,2.806,5,
172.4222,-43.49216,2.672,5,
172.2735,-43.61349,2.564,5,
172.40182,-43.60815,2.532,5,
171.91989,-43.5574,2.694,5,
172.1942,-43.5353,3.311,7.8551,
172.60025,-43.5358,2.858,4.755,
171.74321,-43.55389,2.968,5,
172.37074,-43.59161,2.59,5,
172.26515,-43.63094,2.957,5,
172.56995,-43.57887,3.905,5.4227,
172.18742,-43.55581,3.584,9.0084,
172.56197,-43.59114,3.161,5,
172.56184,-43.57754,3.127,5,
172.569,-43.56609,2.863,5,
172.41977,-43.54258,2.573,5,
172.28893,-43.62035,2.589,5,
172.30467,-43.5876,3.026,5,
172.56863,-43.57123,3.23,5.3075,
172.57446,-43.58026,3.475,5.4517,
172.30489,-43.60255,2.838,5,
172.29208,-43.56605,2.693,5,
172.5571,-43.5869,2.9,5,
172.26904,-43.61684,2.8,5,
172.17166,-43.52986,2.779,5,
172.37764,-43.5774,2.729,19.0812,
172.27119,-43.58236,2.88,12,
171.8644,-43.56378,3.551,8.2318,
172.17569,-43.59444,2.912,5,
172.56784,-43.58674,2.959,5,
171.7812,-43.61045,2.49,5,
172.32872,-43.54679,2.85,5,
172.37186,-43.63718,3.212,5,
172.20387,-43.57196,2.719,5,
172.40654,-43.5729,2.814,5,
172.16197,-43.61625,2.695,5,
172.16092,-43.47837,2.722,5,
172.17563,-43.47541,2.972,5,
172.36928,-43.56431,2.759,5,
172.56439,-43.6168,2.853,5,
172.29254,-43.56124,2.723,5,
172.03006,-43.61938,2.741,5,
172.35747,-43.58146,2.685,5,
172.15564,-43.48344,2.674,5,
171.96339,-43.34141,3.484,7.8402,
172.44949,-43.64725,3.227,5,
172.46524,-43.63482,3.347,7.1946,
172.35461,-43.62786,2.606,5,
171.83252,-43.58947,2.617,5,
172.06116,-43.60991,2.522,5,
172.26158,-43.6118,2.477,5,
172.2205,-43.61747,2.644,5,
172.15254,-43.46238,2.62,5,
172.6286,-43.46916,2.842,9.782,
172.58595,-43.47593,2.35,8.6763,
171.90407,-43.35684,2.753,5,
172.90813,-43.73812,3.062,22.5569,
172.17447,-43.46309,2.496,5,
172.41661,-43.60035,3.462,8.0364,
172.33063,-43.60468,2.742,5,
172.06131,-43.59237,2.659,5,
172.34122,-43.63824,2.711,5,
172.14531,-43.60375,3.474,7.075,
172.29855,-43.58773,2.602,5,
171.86362,-43.58206,2.774,5,
172.16968,-43.59585,2.627,12,
172.3705,-43.60558,3.061,13.3381,
172.29152,-43.53458,2.607,5,
172.87546,-43.7291,2.849,25.4793,
172.35968,-43.60976,2.766,5,
171.85408,-43.5963,2.4,5,
172.3638,-43.58545,2.53,5,
172.38342,-43.5636,3.229,5,
172.21971,-43.62333,3.129,5,
172.22005,-43.63549,3.559,10.3125,
171.88606,-43.56258,3.628,6.8321,
172.15732,-43.48475,2.611,5,
172.13327,-43.58247,2.541,5,
172.13196,-43.47536,2.414,5,
172.29007,-43.61375,3.34,6.5451,
172.13304,-43.59559,2.599,5,
172.40726,-43.55662,2.828,5,
172.382,-43.56278,3.283,7.7318,
172.57642,-43.5047,2.663,5,
172.35297,-43.58875,2.582,5,
172.57323,-43.50208,3.146,5,
172.38991,-43.5593,3.303,5.0297,
172.17603,-43.55249,2.591,5,
172.00131,-43.54959,3.487,8.7049,
172.38445,-43.55803,2.715,5,
171.99469,-43.56837,2.71,5,
172.13924,-43.62855,2.577,5,
172.36923,-43.69824,2.511,5,
172.48004,-43.62656,2.87,5,
172.57468,-43.46738,2.738,5,
172.57845,-43.46479,2.616,5,
172.57878,-43.47094,3.153,7.318,
172.39375,-43.58278,3.487,9.2799,
172.24876,-43.62566,2.734,5,
172.57379,-43.56274,2.821,5,
172.40971,-43.59517,2.6,5,
172.30559,-43.54625,2.602,5,
172.37206,-43.60968,2.575,5,
172.24828,-43.63486,2.637,5,
172.34448,-43.5794,3.221,5,
172.10461,-43.433,3.8,7.0594,
172.40303,-43.77478,2.664,5,
172.12349,-43.44239,2.725,5,
172.44299,-43.64678,2.53,5,
172.29279,-43.59982,2.972,5,
172.18765,-43.563,2.773,5,
172.40593,-43.57035,2.583,5,
171.92592,-43.55771,2.597,5,
172.39557,-43.63082,3.324,8.2998,
172.42229,-43.65132,2.803,5,
172.31793,-43.62076,2.642,5,
172.34006,-43.64958,3.54,9.2479,
172.36368,-43.6516,2.685,5,
172.11691,-43.17492,2.861,5,
172.38544,-43.60262,2.751,5,
172.15251,-43.58829,2.562,5,
172.4017,-43.34711,2.718,5,
171.86986,-43.63631,2.648,5,
172.39018,-43.57041,2.281,12,
172.25966,-43.60044,2.448,5,
172.05389,-43.57555,2.282,5,
172.29407,-43.60715,3.277,5,
172.35829,-43.64845,2.585,5,
172.10263,-43.61977,2.461,5,
172.47263,-43.62627,3.275,6.9819,
172.10509,-43.17228,2.738,5,
172.16112,-43.51199,3.413,7.4228,
171.94902,-43.2771,2.943,9.1836,
171.81584,-43.63871,3.177,5,
172.38464,-43.57781,3.351,6.292,
172.35385,-43.61907,2.459,5,
172.53072,-43.87247,3.252,12,
171.84259,-43.62815,2.598,5,
172.1442,-43.6147,2.994,5,
172.32201,-43.37462,2.652,12,
171.8609,-43.56394,2.53,5,
172.21129,-43.61926,3.577,9.7144,
171.88434,-43.60775,3.387,5,
172.14453,-43.60012,2.56,5,
172.3909,-43.60132,2.786,12,
172.46754,-43.61874,2.737,5,
172.04237,-43.58158,3.055,5,
171.76758,-43.61168,2.288,5,
172.26669,-43.61426,2.418,12,
172.18416,-43.52263,2.59,5,
172.11453,-43.43304,2.367,8.9068,
172.01976,-43.16797,2.827,11.2061,
172.37912,-43.64044,2.769,5,
172.34782,-43.58899,2.582,5,
172.16296,-43.63536,3.05,5,
172.18349,-43.61505,3.129,12,
172.36682,-43.6071,4.1,9.7299,
172.4135,-43.64539,2.815,5,
172.18327,-43.53836,3.195,5,
172.47366,-43.74804,2.982,5,
172.37392,-43.57173,2.703,5,
171.86815,-43.60072,2.578,5,
172.35738,-43.56541,2.433,5,
172.05344,-43.59155,2.63,5,
172.31465,-43.58538,2.709,5,
172.409,-43.53255,2.767,5,
172.38022,-43.56557,3.218,5,
172.28281,-43.60852,2.324,5,
172.17819,-43.54049,3.685,7.0766,
172.37759,-43.58788,2.959,5,
172.58882,-43.4817,2.425,9.6556,
172.41595,-43.69846,3.203,13.2388,
172.25558,-43.63019,2.461,5,
172.36096,-43.57676,2.59,12,
172.34032,-43.59729,3.107,5,
171.65283,-43.82396,3.6,14.2835,
172.09402,-43.43431,3.191,5,
172.03773,-43.60098,3.327,7.1922,
172.34814,-43.6049,2.713,5,
171.67288,-43.87304,2.43,5,
171.89977,-43.59876,2.963,5,
171.88284,-43.59351,2.461,5,
172.41629,-43.64249,3.559,14.2303,
171.75114,-43.56247,2.662,5,
