longitde,latitude,depth,SOM cluster,DBSCAN cluster,KMEAN cluster
172.2803,-43.57175,5,1,1,0
172.28616,-43.58291,5,1,1,0
172.28795,-43.60438,5,1,1,0
172.52342,-43.62106,5,1,1,0
172.31859,-43.61629,5,1,1,0
172.30707,-43.61229,5,1,1,0
172.2095,-43.58003,5,1,1,0
172.33702,-43.65303,5,1,1,0
172.28618,-43.5646,5,1,1,0
172.40398,-43.60469,5,1,1,0
171.75439,-43.60357,5,1,1,0
172.62433,-43.62214,2,1,0,0
172.14426,-43.58683,5,1,1,0
172.12025,-43.48816,5,1,1,0
172.24283,-43.576,5,1,1,0
172.43501,-43.60848,16.0175,2,0,1
171.67715,-43.5718,5,1,1,0
172.53241,-43.40732,5,1,1,0
172.45367,-43.62066,2,1,0,0
172.77802,-43.76042,19.1838,2,0,2
172.06448,-43.61066,5,1,1,0
172.41925,-43.61833,5,1,1,0
172.37112,-43.58187,5,1,1,0
171.87016,-43.55201,5,1,1,0
172.59874,-43.5612,8.1079,1,1,3
172.07797,-43.60486,5,1,1,0
172.35147,-43.65432,5,1,1,0
171.82246,-43.59976,2,1,0,0
172.33563,-43.61592,5,1,1,0
172.21608,-43.61236,5,1,1,0
172.39462,-43.61813,7.1391,0,1,3
172.63127,-43.58485,5,1,1,0
172.34381,-43.58229,5,1,1,0
172.35664,-43.58657,5,1,1,0
172.45268,-43.64052,5,1,1,0
172.40022,-43.62911,8.8007,0,1,3
172.4073,-43.61613,5,1,1,0
172.0397,-43.61446,5,1,1,0
171.9431,-43.54206,7.357,1,1,3
171.92038,-43.56189,5,1,1,0
172.37782,-43.55983,5,1,1,0
172.20035,-43.62238,5,1,1,0
172.40208,-43.54152,6.0003,1,1,0
172.40344,-43.53078,5,1,1,0
172.1993,-43.53154,5,1,1,0
172.37238,-43.61102,5,1,1,0
172.32176,-43.60974,5,1,1,0
172.37093,-43.62535,5,1,1,0
172.2261,-43.60348,5,1,1,0
172.38351,-43.62695,5,1,1,0
172.05664,-43.5988,5,1,1,0
172.41684,-43.60736,8.3602,0,1,3
172.60773,-43.5925,5,1,1,0
172.4769,-43.61327,6.7767,0,1,3
172.39984,-43.61047,5,1,1,0
172.37245,-43.65516,5,1,1,0
172.14505,-43.55206,5,1,1,0
172.06377,-43.59909,5,1,1,0
172.34062,-43.6218,5,1,1,0
172.35472,-43.60522,5,1,1,0
172.05687,-43.58107,5,1,1,0
172.61555,-43.44803,7.9293,1,1,3
171.90363,-43.55626,5,1,1,0
172.42549,-43.56877,5,1,1,0
172.15988,-43.59753,5,1,1,0
172.16982,-43.50904,5,1,1,0
171.92244,-43.54157,5,1,1,0
172.4102,-43.58722,5,1,1,0
171.94217,-43.57075,5,1,1,0
172.40239,-43.61841,5,1,1,0
172.41658,-43.5514,5,1,1,0
171.97882,-43.52352,5,1,1,0
171.84921,-43.57239,5,1,1,0
172.36049,-43.56446,5,1,1,0
172.40985,-43.63206,5,1,1,0
172.3652,-43.6778,5,1,1,0
171.35031,-42.89363,5,1,0,0
172.42474,-43.58749,5,1,1,0
171.74252,-43.54914,5,1,1,0
172.36649,-43.60217,5,1,1,0
171.9458,-43.54522,5,1,1,0
172.31793,-43.55196,5,1,1,0
172.44571,-43.64908,5,1,1,0
172.44482,-43.64883,5,1,1,0
172.18311,-43.60007,5,1,1,0
172.17166,-43.46267,5,1,1,0
172.19435,-43.57332,5,1,1,0
171.89041,-43.5753,5,1,1,0
172.18938,-43.5593,5,1,1,0
172.37755,-43.57727,5,1,1,0
172.3286,-43.61222,5,1,1,0
172.17378,-43.44665,6.3681,1,1,0
172.27264,-43.59252,5,1,1,0
172.61594,-43.43911,5,1,1,0
172.46858,-43.6232,5,1,1,0
172.56197,-43.46947,5,1,1,0
172.03421,-43.59301,5,1,1,0
172.11731,-43.59457,5,1,1,0
172.14709,-43.47636,5,1,1,0
171.89577,-43.54804,5,1,1,0
172.38982,-43.57693,7.7874,0,1,3
172.40062,-43.57546,5,1,1,0
172.44948,-43.63254,5,1,1,0
172.60368,-43.59851,5,1,1,0
172.60686,-43.58828,5,1,1,0
172.38565,-43.56565,6.1694,1,1,0
172.03656,-43.58175,5,1,1,0
172.08792,-43.6065,5,1,1,0
172.36063,-43.56276,6.6041,0,1,0
172.04861,-43.58118,5,1,1,0
172.36583,-43.55764,5,1,1,0
172.15039,-43.47844,5.6388,1,1,0
172.14888,-43.48023,5,1,1,0
172.17917,-43.51057,5,1,1,0
172.17177,-43.60196,5,1,1,0
172.465,-43.43431,5,1,1,0
172.40266,-43.61818,11.1127,3,0,1
172.16031,-43.4687,5,1,1,0
172.47144,-43.60862,5,1,1,0
172.12015,-43.38378,6.0371,1,1,0
172.5773,-43.47338,9.1891,0,1,3
172.41937,-43.62467,5,1,1,0
172.60991,-43.45342,9.4839,0,1,3
172.40041,-43.60972,5,1,1,0
172.31439,-43.6285,14.7555,3,0,1
172.18057,-43.51091,8.8,0,1,3
172.0798,-43.39585,8.8624,0,1,3
172.46272,-43.63993,5,1,1,0
171.9256,-43.53992,5,1,1,0
172.23547,-43.60591,5,1,1,0
172.02209,-43.22447,6.9942,1,1,3
172.41095,-43.59651,5,1,1,0
172.46606,-43.58541,12.6086,3,2,1
172.2001,-43.51902,5,1,1,0
171.82248,-43.24113,5,0,1,0
172.35638,-43.60751,5,1,1,0
172.3819,-43.57519,5,1,1,0
172.06372,-43.57298,5,1,1,0
172.45242,-43.64118,5,1,1,0
172.32797,-43.56215,5,1,1,0
172.40834,-43.66,12,3,2,1
172.17125,-43.52371,5,1,1,0
172.30994,-43.55498,5,1,1,0
172.42758,-43.56485,8.9834,0,1,3
171.8463,-43.59252,5,1,1,0
172.39313,-43.6228,5,1,1,0
172.22633,-43.61706,5,1,1,0
172.36505,-43.70743,5,1,1,0
172.42552,-43.55859,8.7206,0,1,3
172.27309,-43.60355,6.9799,0,1,3
171.87547,-43.56699,5,1,1,0
172.39595,-43.62634,7.6347,0,1,3
172.33122,-43.55257,5,1,1,0
172.37651,-43.60569,5,1,1,0
172.83455,-43.74408,29.0673,2,0,2
172.50368,-43.59668,6.5739,0,1,0
172.47917,-43.5404,5,1,1,0
172.18378,-43.60503,5,1,1,0
172.13564,-43.4849,5,1,1,0
171.80406,-43.57917,5,1,1,0
172.10294,-43.47908,5.9755,1,1,0
172.52022,-43.59823,5,1,1,0
172.43283,-43.55752,8.3291,0,1,3
172.34886,-43.60978,5,1,1,0
171.88383,-43.55124,12,3,2,1
171.87811,-43.58178,5,1,1,0
172.03568,-43.61163,5,1,1,0
172.45236,-43.59544,18.1658,2,0,2
171.90341,-43.5639,12,3,2,1
172.2027,-43.48444,5,1,1,0
172.24266,-43.6147,5,1,1,0
172.15848,-43.60218,5,1,1,0
172.40497,-43.58224,11.0779,3,0,1
171.85266,-43.57077,5,1,1,0
172.08025,-43.33798,8.5872,0,1,3
171.90302,-43.53496,12,3,2,1
172.11346,-43.59543,5,1,1,0
172.07861,-43.45521,12,0,2,1
172.36493,-43.50393,5,1,1,0
172.29889,-43.59831,5,1,1,0
172.39932,-43.58043,8.5614,0,1,3
172.15131,-43.47707,5,1,1,0
171.8528,-43.58138,5,1,1,0
172.20697,-43.62737,5,1,1,0
172.38188,-43.52019,5,1,1,0
172.37091,-43.58791,5,1,1,0
172.34416,-43.609,5,1,1,0
172.21223,-43.63953,5,1,1,0
172.4823,-43.50008,5,1,1,0
172.54073,-43.60845,5,1,1,0
172.34982,-43.60019,5,1,1,0
172.17534,-43.64016,5,1,1,0
172.12537,-43.51812,5,1,1,0
172.32068,-43.60479,5,1,1,0
171.90952,-43.58849,5,1,1,0
172.1801,-43.54857,5,1,1,0
172.61505,-43.58374,5,1,1,0
172.39365,-43.62387,7.5662,0,1,3
172.38722,-43.57967,9.0689,0,1,3
172.39186,-43.57713,7.32,0,1,3
172.37602,-43.5892,5,1,1,0
172.38173,-43.58727,5,1,1,0
172.03981,-43.61512,5,1,1,0
172.39182,-43.56149,5,1,1,0
172.44246,-43.64197,5,1,1,0
172.13684,-43.4838,5,1,1,0
171.86006,-43.58574,5,1,1,0
172.32228,-43.59495,5,1,1,0
171.84056,-43.61299,5,1,1,0
172.23004,-43.59855,5,1,1,0
172.10735,-43.16637,5,1,1,0
172.11551,-43.17266,5,1,1,0
172.46379,-43.63832,9.7922,0,1,3
171.84103,-43.61463,5,1,1,0
172.21056,-43.60815,5,1,1,0
172.10938,-43.17824,5,1,1,0
172.61949,-43.58354,5,1,1,0
171.94965,-43.53838,5,1,1,0
172.26764,-43.59991,5,1,1,0
172.24767,-43.61668,5,1,1,0
172.38153,-43.59954,6.7058,1,1,3
172.46135,-43.62658,5,1,1,0
172.36989,-43.61729,5,1,1,0
172.37251,-43.59733,5,1,1,0
172.38156,-43.58857,5,1,1,0
172.41371,-43.60641,9.0993,0,1,3
172.41408,-43.60995,5,1,1,0
172.37891,-43.61502,5,1,1,0
172.3812,-43.58879,5,1,1,0
172.31123,-43.59316,5,1,1,0
172.00967,-43.26625,8.7944,0,1,3
172.17018,-43.61375,5,1,1,0
172.50204,-43.60728,5,1,1,0
172.37419,-43.59466,5,1,1,0
172.22554,-43.62795,5,1,1,0
172.39841,-43.59818,9.4829,0,1,3
171.8613,-43.56135,7.9225,1,1,3
172.11096,-43.17453,5,1,1,0
172.3757,-43.59969,6.6457,1,1,0
172.12566,-43.47596,5,1,1,0
172.13974,-43.61064,5,1,1,0
172.01907,-43.56474,5,1,1,0
172.40475,-43.55874,5,1,1,0
172.36871,-43.60122,5,1,1,0
172.47517,-43.55398,5,1,1,0
172.35069,-43.65316,5,1,1,0
172.15358,-43.58046,5,1,1,0
172.22243,-43.58865,5,1,1,0
172.0488,-43.57074,9.4019,0,1,3
172.3839,-43.58324,5,1,1,0
172.39264,-43.57207,7.8761,0,1,3
172.26393,-43.57717,5,1,1,0
172.02347,-43.55382,7.7934,0,1,3
172.15005,-43.60363,5,1,1,0
172.16435,-43.54562,5,1,1,0
172.19168,-43.54934,5,1,1,0
172.37746,-43.76701,5,1,1,0
172.3838,-43.77649,5,1,1,0
172.43338,-43.66403,5,1,1,0
172.38173,-43.77496,5,1,1,0
172.64258,-43.52862,5.0022,1,1,0
172.54509,-43.5551,5,1,1,0
172.65256,-43.53489,7.427,1,1,3
172.62767,-43.54179,6.2442,1,1,0
172.64326,-43.53899,6.2238,1,1,0
172.67892,-43.49372,5,1,1,0
172.33017,-43.5945,5,1,1,0
172.47888,-43.61594,5,1,1,0
172.31412,-43.62429,5,1,1,0
172.21571,-43.64744,5,1,1,0
171.8598,-43.60262,5,1,1,0
172.35619,-43.63644,5,1,1,0
172.02417,-43.65273,5,1,1,0
172.56213,-43.56456,5,1,1,0
172.53551,-43.57649,7.9493,0,1,3
172.51187,-43.58891,5,1,1,0
172.40836,-43.63645,9.3839,0,1,3
172.11938,-43.47109,5,1,1,0
171.84454,-43.58292,5,1,1,0
172.3849,-43.59055,5,1,1,0
172.4222,-43.49216,5,1,1,0
172.2735,-43.61349,5,1,1,0
172.40182,-43.60815,5,1,1,0
171.91989,-43.5574,5,1,1,0
172.1942,-43.5353,7.8551,0,1,3
172.60025,-43.5358,4.755,1,1,0
171.74321,-43.55389,5,1,1,0
172.37074,-43.59161,5,1,1,0
172.26515,-43.63094,5,1,1,0
172.56995,-43.57887,5.4227,1,1,0
172.18742,-43.55581,9.0084,0,1,3
172.56197,-43.59114,5,1,1,0
172.56184,-43.57754,5,1,1,0
172.569,-43.56609,5,1,1,0
172.41977,-43.54258,5,1,1,0
172.28893,-43.62035,5,1,1,0
172.30467,-43.5876,5,1,1,0
172.56863,-43.57123,5.3075,1,1,0
172.57446,-43.58026,5.4517,1,1,0
172.30489,-43.60255,5,1,1,0
172.29208,-43.56605,5,1,1,0
172.5571,-43.5869,5,1,1,0
172.26904,-43.61684,5,1,1,0
172.17166,-43.52986,5,1,1,0
172.37764,-43.5774,19.0812,2,0,2
172.27119,-43.58236,12,3,2,1
171.8644,-43.56378,8.2318,3,1,3
172.17569,-43.59444,5,1,1,0
172.56784,-43.58674,5,1,1,0
171.7812,-43.61045,5,1,1,0
172.32872,-43.54679,5,1,1,0
172.37186,-43.63718,5,1,1,0
172.20387,-43.57196,5,1,1,0
172.40654,-43.5729,5,1,1,0
172.16197,-43.61625,5,1,1,0
172.16092,-43.47837,5,1,1,0
172.17563,-43.47541,5,1,1,0
172.36928,-43.56431,5,1,1,0
172.56439,-43.6168,5,1,1,0
172.29254,-43.56124,5,1,1,0
172.03006,-43.61938,5,1,1,0
172.35747,-43.58146,5,1,1,0
172.15564,-43.48344,5,1,1,0
171.96339,-43.34141,7.8402,0,1,3
172.44949,-43.64725,5,1,1,0
172.46524,-43.63482,7.1946,0,1,3
172.35461,-43.62786,5,1,1,0
171.83252,-43.58947,5,1,1,0
172.06116,-43.60991,5,1,1,0
172.26158,-43.6118,5,1,1,0
172.2205,-43.61747,5,1,1,0
172.15254,-43.46238,5,1,1,0
172.6286,-43.46916,9.782,0,1,3
172.58595,-43.47593,8.6763,0,1,3
171.90407,-43.35684,5,0,1,0
172.90813,-43.73812,22.5569,2,0,2
172.17447,-43.46309,5,1,1,0
172.41661,-43.60035,8.0364,0,1,3
172.33063,-43.60468,5,1,1,0
172.06131,-43.59237,5,1,1,0
172.34122,-43.63824,5,1,1,0
172.14531,-43.60375,7.075,0,1,3
172.29855,-43.58773,5,1,1,0
171.86362,-43.58206,5,1,1,0
172.16968,-43.59585,12,3,2,1
172.3705,-43.60558,13.3381,3,0,1
172.29152,-43.53458,5,1,1,0
172.87546,-43.7291,25.4793,2,0,2
172.35968,-43.60976,5,1,1,0
171.85408,-43.5963,5,1,1,0
172.3638,-43.58545,5,1,1,0
172.38342,-43.5636,5,1,1,0
172.21971,-43.62333,5,1,1,0
172.22005,-43.63549,10.3125,0,1,3
171.88606,-43.56258,6.8321,1,1,3
172.15732,-43.48475,5,1,1,0
172.13327,-43.58247,5,1,1,0
172.13196,-43.47536,5,1,1,0
172.29007,-43.61375,6.5451,1,1,0
172.13304,-43.59559,5,1,1,0
172.40726,-43.55662,5,1,1,0
172.382,-43.56278,7.7318,0,1,3
172.57642,-43.5047,5,1,1,0
172.35297,-43.58875,5,1,1,0
172.57323,-43.50208,5,1,1,0
172.38991,-43.5593,5.0297,1,1,0
172.17603,-43.55249,5,1,1,0
172.00131,-43.54959,8.7049,0,1,3
172.38445,-43.55803,5,1,1,0
171.99469,-43.56837,5,1,1,0
172.13924,-43.62855,5,1,1,0
172.36923,-43.69824,5,1,1,0
172.48004,-43.62656,5,1,1,0
172.57468,-43.46738,5,1,1,0
172.57845,-43.46479,5,1,1,0
172.57878,-43.47094,7.318,1,1,3
172.39375,-43.58278,9.2799,0,1,3
172.24876,-43.62566,5,1,1,0
172.57379,-43.56274,5,1,1,0
172.40971,-43.59517,5,1,1,0
172.30559,-43.54625,5,1,1,0
172.37206,-43.60968,5,1,1,0
172.24828,-43.63486,5,1,1,0
172.34448,-43.5794,5,1,1,0
172.10461,-43.433,7.0594,0,1,3
172.40303,-43.77478,5,1,1,0
172.12349,-43.44239,5,1,1,0
172.44299,-43.64678,5,1,1,0
172.29279,-43.59982,5,1,1,0
172.18765,-43.563,5,1,1,0
172.40593,-43.57035,5,1,1,0
171.92592,-43.55771,5,1,1,0
172.39557,-43.63082,8.2998,0,1,3
172.42229,-43.65132,5,1,1,0
172.31793,-43.62076,5,1,1,0
172.34006,-43.64958,9.2479,0,1,3
172.36368,-43.6516,5,1,1,0
172.11691,-43.17492,5,1,1,0
172.38544,-43.60262,5,1,1,0
172.15251,-43.58829,5,1,1,0
172.4017,-43.34711,5,1,1,0
171.86986,-43.63631,5,1,1,0
172.39018,-43.57041,12,3,2,1
172.25966,-43.60044,5,1,1,0
172.05389,-43.57555,5,1,1,0
172.29407,-43.60715,5,1,1,0
172.35829,-43.64845,5,1,1,0
172.10263,-43.61977,5,1,1,0
172.47263,-43.62627,6.9819,0,1,3
172.10509,-43.17228,5,1,1,0
172.16112,-43.51199,7.4228,0,1,3
171.94902,-43.2771,9.1836,0,1,3
171.81584,-43.63871,5,1,1,0
172.38464,-43.57781,6.292,1,1,0
172.35385,-43.61907,5,1,1,0
172.53072,-43.87247,12,3,2,1
171.84259,-43.62815,5,1,1,0
172.1442,-43.6147,5,1,1,0
172.32201,-43.37462,12,0,2,1
171.8609,-43.56394,5,1,1,0
172.21129,-43.61926,9.7144,0,1,3
171.88434,-43.60775,5,1,1,0
172.14453,-43.60012,5,1,1,0
172.3909,-43.60132,12,3,2,1
172.46754,-43.61874,5,1,1,0
172.04237,-43.58158,5,1,1,0
171.76758,-43.61168,5,1,1,0
172.26669,-43.61426,12,3,2,1
172.18416,-43.52263,5,1,1,0
172.11453,-43.43304,8.9068,0,1,3
172.01976,-43.16797,11.2061,1,0,1
172.37912,-43.64044,5,1,1,0
172.34782,-43.58899,5,1,1,0
172.16296,-43.63536,5,1,1,0
172.18349,-43.61505,12,3,2,1
172.36682,-43.6071,9.7299,0,1,3
172.4135,-43.64539,5,1,1,0
172.18327,-43.53836,5,1,1,0
172.47366,-43.74804,5,1,1,0
172.37392,-43.57173,5,1,1,0
171.86815,-43.60072,5,1,1,0
172.35738,-43.56541,5,1,1,0
172.05344,-43.59155,5,1,1,0
172.31465,-43.58538,5,1,1,0
172.409,-43.53255,5,1,1,0
172.38022,-43.56557,5,1,1,0
172.28281,-43.60852,5,1,1,0
172.17819,-43.54049,7.0766,0,1,3
172.37759,-43.58788,5,1,1,0
172.58882,-43.4817,9.6556,0,1,3
172.41595,-43.69846,13.2388,3,0,1
172.25558,-43.63019,5,1,1,0
172.36096,-43.57676,12,3,2,1
172.34032,-43.59729,5,1,1,0
171.65283,-43.82396,14.2835,0,0,1
172.09402,-43.43431,5,1,1,0
172.03773,-43.60098,7.1922,1,1,3
172.34814,-43.6049,5,1,1,0
171.67288,-43.87304,5,0,1,0
171.89977,-43.59876,5,1,1,0
171.88284,-43.59351,5,1,1,0
172.41629,-43.64249,14.2303,3,0,1
171.75114,-43.56247,5,1,1,0
